#Zubaydu/Zubidu, arc, transcription, ../iip-texts-master/epidoc-files/idum0001.xml
3, arc, transcription, ../iip-texts-master/epidoc-files/unkn0107.xml
30, arc, diplomatic, ../iip-texts-master/epidoc-files/akko0100.xml
30, arc, transcription, ../iip-texts-master/epidoc-files/idum0041.xml
30, arc, transcription, ../iip-texts-master/epidoc-files/idum0086.xml
30, arc, transcription, ../iip-texts-master/epidoc-files/idum0149.xml
30, arc, transcription, ../iip-texts-master/epidoc-files/idum0155.xml
30, arc, transcription, ../iip-texts-master/epidoc-files/idum0207.xml
30, arc, transcription, ../iip-texts-master/epidoc-files/idum0311.xml
30, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
31, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
32, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
32, grc, diplomatic, ../iip-texts-master/epidoc-files/kkom0001.xml
33, arc, transcription, ../iip-texts-master/epidoc-files/idum0138.xml
33, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
34, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
35, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
36, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
37, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
38, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
39, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0001.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0010a.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0011.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0013.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0014.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0015.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0018.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0019.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0021.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0023.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0025.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0042.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0059.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0065.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0066.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0113.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0118.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0131.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0146.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0148.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0153.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0165.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0170.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0171.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0176.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0212.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0216.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0218.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0232.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0297.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0306.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0312.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0316.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0319.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0332.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0334.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/idum0335.xml
4, heb, transcription, ../iip-texts-master/epidoc-files/jeru0194.xml
4, heb, transcription, ../iip-texts-master/epidoc-files/jeru0206.xml
4, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/unkn0106.xml
4, arc, transcription, ../iip-texts-master/epidoc-files/unkn0107.xml
40, arc, transcription, ../iip-texts-master/epidoc-files/idum0341.xml
40, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
41, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
42, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
43, arc, transcription, ../iip-texts-master/epidoc-files/idum0105.xml
43, arc, transcription, ../iip-texts-master/epidoc-files/idum0146.xml
43, arc, transcription, ../iip-texts-master/epidoc-files/idum0297.xml
43, arc, transcription, ../iip-texts-master/epidoc-files/idum0311.xml
43, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
433, arc, transcription, ../iip-texts-master/epidoc-files/idum0153.xml
44, arc, transcription, ../iip-texts-master/epidoc-files/idum0306.xml
44, arc, transcription, ../iip-texts-master/epidoc-files/idum0307.xml
44, arc, transcription, ../iip-texts-master/epidoc-files/idum0309a.xml
44, arc, transcription, ../iip-texts-master/epidoc-files/idum0310.xml
44, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
45, arc, transcription, ../iip-texts-master/epidoc-files/idum0149.xml
45, arc, transcription, ../iip-texts-master/epidoc-files/idum0155.xml
45, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
46, arc, transcription, ../iip-texts-master/epidoc-files/idum0001.xml
46, arc, transcription, ../iip-texts-master/epidoc-files/idum0156.xml
46, arc, transcription, ../iip-texts-master/epidoc-files/idum0157.xml
46, arc, transcription, ../iip-texts-master/epidoc-files/idum0312.xml
46, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
463, grc, transcription, ../iip-texts-master/epidoc-files/evro0007.xml
47, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
48, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
49, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
491, grc, transcription, ../iip-texts-master/epidoc-files/evro0005.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0015.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0017.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0018.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0019.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0020.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0021.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0023.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0025.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0026.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0027.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0029.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0038.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0049.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0056.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0057.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0059.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0062.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0063.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0067.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0074.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0075.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0100.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0105.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0113.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0118.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0121.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0130.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0143.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0145.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0162.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0165.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0166.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0216.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0327.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0329.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0332.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0333.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0335.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0376.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/idum0378.xml
5, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
5, arc, transcription, ../iip-texts-master/epidoc-files/unkn0107.xml
50, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
500, grc, transcription, ../iip-texts-master/epidoc-files/carm0001.xml
51, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
52, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
53, arc, transcription, ../iip-texts-master/epidoc-files/idum0046.xml
53, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
538, grc, transcription, ../iip-texts-master/epidoc-files/evro0008.xml
54, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
55, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
56, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
57, arc, diplomatic, ../iip-texts-master/epidoc-files/akko0100.xml
57, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
58, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
59, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
5יעפת, arc, transcription, ../iip-texts-master/epidoc-files/idum0061.xml
5לתמוז, arc, transcription, ../iip-texts-master/epidoc-files/idum0061.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0021.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0024.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0035.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0062.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0065.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0066.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0067.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0073.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0075.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0081.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0089.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0091.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0119.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0120.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0163.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0168.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0174.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0209.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0215.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0230.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0295.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0298.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0299.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0303.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0328.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/idum0332.xml
6, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
6, grc, diplomatic, ../iip-texts-master/epidoc-files/kkom0001.xml
6, arc, transcription, ../iip-texts-master/epidoc-files/unkn0106.xml
60, arc, diplomatic, ../iip-texts-master/epidoc-files/akko0100.xml
60, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
61, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
62, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
63, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
64, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
65, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
66, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
667, grc, transcription, ../iip-texts-master/epidoc-files/khis0083.xml
67, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
68, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
69, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
7, arc, transcription, ../iip-texts-master/epidoc-files/idum0007.xml
7, arc, transcription, ../iip-texts-master/epidoc-files/idum0027.xml
7, arc, transcription, ../iip-texts-master/epidoc-files/idum0028.xml
7, arc, transcription, ../iip-texts-master/epidoc-files/idum0145.xml
7, arc, transcription, ../iip-texts-master/epidoc-files/idum0154.xml
7, arc, transcription, ../iip-texts-master/epidoc-files/idum0172.xml
7, arc, transcription, ../iip-texts-master/epidoc-files/idum0225.xml
7, arc, transcription, ../iip-texts-master/epidoc-files/idum0333.xml
7, arc, transcription, ../iip-texts-master/epidoc-files/idum0334.xml
7, arc, transcription, ../iip-texts-master/epidoc-files/idum0335.xml
7, arc, transcription, ../iip-texts-master/epidoc-files/idum0337.xml
7, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
7, grc, transcription, ../iip-texts-master/epidoc-files/khis0083.xml
70, arc, diplomatic, ../iip-texts-master/epidoc-files/akko0100.xml
70, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
71, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
72, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
73, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
74, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
75, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
76, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
77, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
78, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
79, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
7לבני, arc, transcription, ../iip-texts-master/epidoc-files/idum0068.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0008.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0009.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0028.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0032.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0065.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0067.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0069.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0092.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0114.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0116.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0122.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0220.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0338.xml
8, arc, transcription, ../iip-texts-master/epidoc-files/idum0387.xml
8, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
80, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
81, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
82, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
83, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
84, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
85, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
86, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
87, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
9, arc, transcription, ../iip-texts-master/epidoc-files/idum0069.xml
9, arc, transcription, ../iip-texts-master/epidoc-files/idum0075.xml
9, arc, transcription, ../iip-texts-master/epidoc-files/idum0094.xml
9, arc, transcription, ../iip-texts-master/epidoc-files/idum0135.xml
9, arc, transcription, ../iip-texts-master/epidoc-files/idum0146.xml
9, arc, transcription, ../iip-texts-master/epidoc-files/idum0314.xml
9, arc, transcription, ../iip-texts-master/epidoc-files/idum0327.xml
9, heb, transcription, ../iip-texts-master/epidoc-files/jord0001.xml
=, grc, transcription, ../iip-texts-master/epidoc-files/beth0163.xml
